Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
243365098553491456,RT @NoticiasCaracol: ÚLTIMA HORA Terremoto de 7.9 grados en Costa Rica. Hay alerta de tsunami,Media,Caution and advice,Related and informative
243365115368468482,RT @AlertaNews: ALERTA DE TSUNAMI PARA LAS COSTAS DE CHILE por terremoto en Costa Rica. SHOA,Media,Caution and advice,Related and informative
243365140496539651,RT @BBCWorld: Magnitude 7.9 #earthquake hits #CostaRica - USGS. Details soon: http://t.co/TcpLwxJJ,Media,Other Useful Information,Related and informative
243365165695922176,"RT @QuakeReports: earthquake: M 7.9, off the coast of Costa Rica http://t.co/iYnWzKuL",Media,Other Useful Information,Related and informative
243365190844960768,":O RT @eldaftbro: &gt;RT @TimesTimoteo: Terremoto de 7.9 en Costa Rica, Una advertencia de tsunami (cont) http://t.co/W94iVrV6",Media,Caution and advice,Related and informative
243365207617978369,"RT @elcomercio: Terremoto de 7,9 grados sacudió Costa Rica http://t.co/646UZumZ Seguiremos informando",Media,Other Useful Information,Related and informative
243365262148136960,"RT @AP: Powerful magnitude-7.9  #earthquake reported in Costa Rica, no immediate report of damage or injuries: http://t.co/R9OapNre  -MM",Media,Other Useful Information,Related and informative
243365283102867456,"RT @Capital967: #ÚLTIMOMINUTO: Sismo de 7.9 grados sacudió #CostaRica, según la USGS",Media,Other Useful Information,Related and informative
243365371187429377,"MEXICO CITY - A powerful, magnitude-7.9  earthquake shakes Costa Rica. USGS said quake struck about 50 miles from town of Liberia.",Media,Other Useful Information,Related and informative
243365404750249984,"Me cuesta creerle al Shoa.... #Terremoto en Costa Rica 7,6 Richter.",Outsiders,Sympathy and support,Related and informative
243365413155643393,A 7.9 magnitude earthquake struck northwestern Costa Rica on Wednesday.. =(.. hope everything is okay down there!!,Outsiders,Sympathy and support,Related and informative
243365425742757888,Cómo esta mi gente de Costa Rica tras el terremoto? Wow 7.9 grados denme noticias!!!,Outsiders,Sympathy and support,Related and informative
243365429916082177,"RT @NewEarthquake: Revised (7.9 -&gt; 7.6): 7.6 earthquake, Costa Rica. Sep 5 8:42am at epicenter (24m ago, 60km SSE of Liberia, depth 4 ...",Media,Other Useful Information,Related and informative
243365488648933377,"RT @COE_RD: no hay alerta de Tsunami para el Caribe...el terremoto fue en el Pacifico  a 8km (5mi) al  NE de  Samara, Costa Rica",Outsiders,Other Useful Information,Related and informative
243365492843229184,"RT @Cooperativa: USGS corrigió magnitud de terremoto en Costa Rica a 7,6 Richter http://t.co/qrGcnbIW",Media,Other Useful Information,Related and informative
243365593498132481,"RT @CNNEE: Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil: http: ...",Media,Caution and advice,Related and informative
243365643821387777,RT @teleSURtv: #UltimoMinuto: Autoridades han emitido alerta de tsunami para la zona del Caribe por sismo de M7.9 en #CostaRica,Media,Caution and advice,Related and informative
243365694182404098,"09.44 (11.44 hr chilena) Terremoto en Costa Rica 7.9, se descartò tsumani para centroamerica",Media,Caution and advice,Related and informative
243365736121245697,"RT @fieldproducer: USGS revises Costa Rica earthquake to magnitude 7.6, details here http://t.co/3vxo2zBN",Media,Other Useful Information,Related and informative
243365794812153856,"RT @NewEarthquake: 7.9 earthquake, off the coast of Costa Rica. Sep 5 8:42am at epicenter (6m ago, 83km S of Liberia, depth 46km). http: ...",Media,Other Useful Information,Related and informative
243365811618729985,"RT @Izquierda_Tuit: URGENTE Ante terremoto en Costa Rica, SHOA advierte probabilidad de tsunami en Chile http://t.co/yPnquwvt Favor aten ...",Media,Caution and advice,Related and informative
243365824180662272,My prayers go to the people of Costa Rica.. They just had a massive earthquake!,Outsiders,Sympathy and support,Related - but not informative
243365878719201280,RT @BreakingNews: Chile's navy declares tsunami alert warning for country's coastline following Costa Rica quake - @Reuters; USGS revise ...,Media,Caution and advice,Related and informative
243365899690721280,"RT @tuteve: #ULTIMOMINUTO Terremoto de 7,6 sacude Costa Rica y declaran a la vez alerta de tsunami en Chile",Media,Caution and advice,Related and informative
243365903876636672,"RT @AP: Powerful magnitude-7.9  #earthquake reported in Costa Rica, no immediate report of damage or injuries: http://t.co/WCf320iM  -MM",Media,Other Useful Information,Related and informative
243365912252674048,RT @nacion Vecinos de Nandayure informan que torre de la iglesia se cayó. #temblorcr // @monterocnn,Eyewitness,Infrastructure and utilities,Related and informative
243365916463726592,"RT @CNNEE: Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil: http: ...",Media,Caution and advice,Related and informative
243365916467920896,"Piñera tras terremoto en Costa Rica: Típico, si es de Costa!!!",Not applicable,Other Useful Information,Related - but not informative
243365958390005761,RT @el_dinamo: AHORA | Cancelan alerta de tsunami para costas del pacífico luego de terremoto 7.9º Richter en Costa Rica http://t.co/fE4 ...,Media,Caution and advice,Related and informative
243365962596892672,"RT @noticiAmerica: [ALERTA] USGS corrige magnitud del terremoto en Costa Rica a 7,6 grados al Noreste de Hojancha http://t.co/YPSkxYqs",Media,Other Useful Information,Related and informative
243365983568396289,RT @BreakingNews: Chile's navy declares tsunami alert warning for country's coastline following Costa Rica quake - @Reuters; USGS revise ...,Media,Caution and advice,Related and informative
243365987766898688,"RT @CNNEE: Si estás en la zona del sismo de magnitud 7,9 que sacudió #CostaRica y parte de #Nicaragua comparte tus testimonios: http://t ...",Media,Other Useful Information,Related and informative
243366000349814784,Hubo un terremoto en Costa Rica de 7.9 grados y hay alerta de tsunami para Ecuador y no hay nada en twitter al respecto?,Outsiders,Caution and advice,Related and informative
243366000354009089,RT @elchamuko: RT @melimarins: Pais paralizado por el #temblorCR evacuaron completamente el segundo circuito judicial y cancelaron audie ...,Media,Other Useful Information,Related and informative
243366059057504257,"RT @CNNEE: Si estás en la zona del sismo de magnitud 7,9 que sacudió #CostaRica y parte de #Nicaragua comparte tus testimonios: http://t ...",Media,Other Useful Information,Related and informative
243366088434401281,"RT @latercera: Terremoto de 7,9 grados Richter azota Costa Rica y Shoa transmite alerta de tsunami preventiva para costas chilenas http: ...",Media,Caution and advice,Related and informative
243366126170537984,"RT @UltimaHoracom: Terremoto de 7.6 grados en Costa Rica, con alerta de tsunami en las costas de México, Panamá, Colombia y Ecuador.",Media,Caution and advice,Related and informative
243366138757644288,"RT @CNNChile: USGS corrige magnitud del terremoto en Costa Rica a 7,6°. Hay alerta de tsunami en las costas de Chile. #CNNChile",Media,Caution and advice,Related and informative
243366163919290369,"@1954candanga:@enlace_ecuador: URGENTE:Terremoto de 7,9 en #CostaRica están interrumpidos los servicios d electricidad y telecomunicaciones",Media,Infrastructure and utilities,Related and informative
243366168134549504,"Terremoto 7.9 en Costa Rica, nuevamente alerta d tsunami en Panama y otros países.",Media,Caution and advice,Related and informative
243366214238347264,RT @nbcnightlynews: Just in: USGS reports 7.9 magnitude earthquake off the coast of Costa Rica. Tsunami watch issued for the Caribbean.,Media,Caution and advice,Related and informative
243366218436866049,RT @cnnbrk: 7.9-magnitude #earthquake hits off coast of Costa Rica. http://t.co/i7KZ1uZX,Media,Other Useful Information,Related and informative
243366260405043201,"RT @CNNEE: Si estás en la zona del sismo de magnitud 7,9 que sacudió #CostaRica y parte de #Nicaragua comparte tus testimonios: http://t ...",Media,Other Useful Information,Related and informative
243366289752596482,RT @UlatinadeCR: #temblorcr Les recomendamos no saturar las líneas. Los equipos de emergencia necesitan la red. Utilicen medios digitales.,Not labeled,Not labeled,Not related
243366302318751745,"RT @CNNEE: Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil: http: ...",Media,Caution and advice,Related and informative
243366331687256065,Powerful earthquake reported in Costa Rica: http://t.co/6ZoS6sxc,Media,Other Useful Information,Related and informative
243366449123565568,"Earthquake report from Costa Rica.  7.6 quake, no injuries yet.",Outsiders,Other Useful Information,Related and informative
243366486901653504,RT @perucom: [AVANCE] Alerta de tsunami para Perú y países del Pacífico por terremoto en Costa Rica,Media,Caution and advice,Related and informative
243366499484577793,Terremoto en Costa Rica - 24 Horas - Televisión Nacional de Chile http://t.co/sXy4KDFL @fetcheves,Media,Other Useful Information,Related and informative
243366520439332865,RT @CNBC: Magnitude 7.9 earthquake hits off the coast of Costa Rica; quake centered 98 miles from San Jose. - USGS,Media,Other Useful Information,Related and informative
243366574977851392,RT @Emol: #Terremoto en Costa Rica activa alerta de #tsunami para norte de Chile: aquí la noticia completa  http://t.co/LUBlZWur,Media,Caution and advice,Related and informative
243366579167965184,RT @BreakingNews: Chile's navy declares tsunami alert warning for country's coastline following Costa Rica quake - @Reuters; USGS revise ...,Media,Caution and advice,Related and informative
243366692397387776,RT @OpyMorales: [Hace instantes] Fuerte #terremoto 7.6 Costa del Pacifico Costa Rica. #Chile en vigilancia de #tsunami,Media,Caution and advice,Related and informative
243366713381494784,"Alerta de Tsunami para Chile, por terremoto en Costa Rica de 7.9 (atento costeros)",Media,Caution and advice,Related and informative
243366721786900483,RT @cnnbrk: 7.9-magnitude #earthquake hits off coast of Costa Rica. http://t.co/i7KZ1uZX,Media,Other Useful Information,Related and informative
243366746944311296,"RT @CNNEE: URGENTE: Un terremoto de magnitud 7,9 sacudió #CostaRica, según el Servicio Geológico de Estados Unidos. http://t.co/VThN0aU8",Media,Other Useful Information,Related and informative
243366755337117697,"wn, en que minuto hubo terremoto en Costa Rica?? O__o",Outsiders,Not applicable,Related - but not informative
243366767903264768,RT @BreakingNews: Chile's navy declares tsunami alert warning for country's coastline following Costa Rica quake - @Reuters; USGS revise ...,Media,Caution and advice,Related and informative
243366830805225472,RT @tele13online: [Actualización] Terremoto en Costa Rica fue de 7.6 grados en la escala de Richter #T13ALaHora,Media,Other Useful Information,Related and informative
243366843409125377,RT @Emol: #Terremoto en Costa Rica activa alerta de #tsunami para norte de Chile: aquí la noticia completa  http://t.co/LUBlZWur,Media,Caution and advice,Related and informative
243366851797733377,"Terremoto de magnitud 7,6 sacude Costa Rica http://t.co/MhSfzKQZ #cnn vía @CNNEE",Media,Other Useful Information,Related and informative
243366860165353473,"RT @difamadores: Atentos!! SNAM declara alerta de Tsunami para costas de Chile, por terremoto en Costa Rica http://t.co/YVX74jEw RT",Media,Caution and advice,Related and informative
243367011189665792,@trafficMATURIN #UltimoMinuto: Autoridades han emitido alerta de tsunami para la zona del Caribe por sismo de M7.9 en #CostaRica,Media,Caution and advice,Related and informative
243367027958489089,"RT @CNNEE: Si estás en la zona del sismo de magnitud 7,9 que sacudió #CostaRica y parte de #Nicaragua comparte tus testimonios: http://t ...",Media,Other Useful Information,Related and informative
243367027966873600,"atencion Quinteranos Alerta de posible tsunami por terremoto en Costa Rica grado 7.9, marejadas estarian llegando... http://t.co/AcKkWOIF",Media,Caution and advice,Related and informative
243367036321947648,RT @SantiContreras: Terremoto de 7.6 en Costa Rica - personas reportan que el sismo fue bastante intenso y prolongado. #SantiNoticias,Media,Caution and advice,Related and informative
243367048904859648,RT @BreakingNews: Magnitude 7.9 earthquake strikes off the coast of Costa Rica - USGS,Media,Other Useful Information,Related and informative
243367069914116097,"@efren_osorio Alerta de tsumani para el Norte de Chile,debido a terremoto grado 7,6 Richter en Costa Rica.Olas llegarían apartir d las 17Hrs",Outsiders,Caution and advice,Related and informative
243367078290128896,"RT @CNNEE: Si estás en la zona del sismo de magnitud 7,9 que sacudió #CostaRica y parte de #Nicaragua comparte tus testimonios: http://t ...",Media,Other Useful Information,Related - but not informative
243367082467667968,RT @lafoto: la casa de mi hermana en Montezuma en Guanacaste con el piso levantado #temblorcr,Eyewitness,Infrastructure and utilities,Related and informative
243367095046373376,De Costa Rica es @edgumaco y deseamos que todo ande bien por allá tras el terremoto.,Outsiders,Sympathy and support,Related - but not informative
243367116034670592,"RT @NewEarthquake: Revised (7.9 -&gt; 7.6): 7.6 earthquake, Costa Rica. Sep 5 8:42am at epicenter (24m ago, 60km SSE of Liberia, depth 4 ...",Media,Other Useful Information,Related and informative
243367120228974594,"@irasuwindro RT @YahooNews: BREAKING: Magnitude 7.9 earthquake strikes off the coast of Costa Rica, tsunami watch ... http://t.co/QXqN9Xo2",Media,Other Useful Information,Related and informative
243367141204705280,Mira vale si ya hay un Hashtag #temblorcr,Not labeled,Not labeled,Not related
243367199937527811,@sophielster: QUE! hubo un terremoto 7.6 en Costa Rica!?? http://t.co/5EZyEPgp / csm,Outsiders,Other Useful Information,Related and informative
243367216689582080,NUESTRA #SOLIDARIDAD CON LOS HERMANOS DE  #COSTARICA!!,Outsiders,Sympathy and support,Related - but not informative
243367225069813760,RT @soyarica: El Shoa emanó una alerta de tsunami en Chile por el sismo en #COSTARICA http://t.co/EXASqBve,Outsiders,Caution and advice,Related and informative
